Audio_Id,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Album_Name,Album_Type,Album_Total_Tracks,Album_Popularity,Year,Month,Day,Track_Name,Track_Popularity,Duration,Track_Number,Disc Number,Artist_Name,Artist_Followers,Artist_Popularity
3003,0.825,0.649,7.0,-9.554,1.0,0.0418,0.334,0.0,0.623,0.97,122.155,3.0,Loyal,album,12,0,1988,5,1,Slice of Heaven,0,277360,7,1,Dave Dobbyn,72480,45
3004,0.674,0.916,8.0,-5.015,0.0,0.0776,0.00448,7.05e-05,0.128,0.702,128.025,4.0,Rokstarr (Special Edition),album,20,52,2011,1,1,Higher,43,187666,10,1,Taio Cruz,2275377,71
3005,0.716,0.882,1.0,-3.757,1.0,0.0432,0.148,0.00145,0.0744,0.469,128.084,4.0,Love Generation,single,6,42,2009,1,1,Love Generation - Radio Edit,47,204892,1,1,Bob Sinclar,666548,73
3006,0.29,0.408,7.0,-9.607,1.0,0.0318,0.662,0.0,0.272,0.542,102.229,3.0,Put Your Head On My Shoulder: The Very Best Of Paul Anka,compilation,22,62,2000,10,3,Puppy Love - Remix,39,164000,7,1,Paul Anka,743976,64
3007,0.538,0.409,9.0,-6.581,0.0,0.0505,0.172,0.0,0.11,0.265,171.838,4.0,3 (The Purple Album),album,10,53,2018,10,26,Love Someone,57,205440,4,1,Lukas Graham,2430734,72
3008,0.715,0.655,0.0,-6.425,1.0,0.137,0.0525,0.0,0.115,0.531,95.078,4.0,"Young, Wild & Free (feat. Bruno Mars)",single,1,68,2011,10,11,"Young, Wild & Free (feat. Bruno Mars)",74,207333,1,1,Snoop Dogg,13438134,85
3009,0.81,0.571,10.0,-7.189,0.0,0.085,0.0624,1.63e-06,0.094,0.771,125.994,4.0,Drive (feat. Wes Nelson),single,1,52,2021,7,30,Drive (feat. Wes Nelson),57,179374,1,1,Clean Bandit,5659704,77
3010,0.899,0.399,1.0,-7.07,1.0,0.195,0.0182,0.00788,0.161,0.689,119.91,3.0,JoJo,album,14,44,2004,6,22,Baby It's You,39,191693,2,1,JoJo,2402479,64
3011,0.513,0.661,5.0,-6.419,1.0,0.24,0.161,0.0,0.246,0.179,94.791,4.0,Perception,album,16,78,2017,10,6,Lie,72,209213,13,1,NF,10481395,80
3012,0.551,0.643,4.0,-13.091,1.0,0.0353,0.00313,0.00385,0.421,0.514,128.661,4.0,"Everybody Else Is Doing It, So Why Can't We?",album,12,81,1993,3,1,Dreams,77,271560,2,1,The Cranberries,4704166,78
3013,0.67,0.829,5.0,-7.2,0.0,0.0427,0.0192,0.000225,0.089,0.349,125.01,4.0,All This Bad Blood,album,25,69,2013,1,1,Of The Night,55,214205,9,2,Bastille,5599097,76
3014,0.661,0.917,4.0,-6.329,0.0,0.0375,0.565,0.00202,0.134,0.893,105.289,4.0,Elvis 30 #1 Hits,compilation,31,69,2002,9,24,(Marie's The Name) His Latest Flame,51,127093,19,1,Elvis Presley,10127854,83
3016,0.622,0.21,5.0,-16.335,1.0,0.0336,0.938,0.00143,0.298,0.662,101.617,4.0,Dr. Hook - The Best Of,compilation,18,48,2009,1,1,Only Sixteen,36,164746,6,1,Dr. Hook,641893,61
3017,0.366,0.873,4.0,-4.654,1.0,0.0436,0.0104,0.0,0.0839,0.216,156.03,4.0,No Sound Without Silence,album,11,68,2014,9,15,No Good in Goodbye,50,307680,1,1,The Script,8365493,78
3018,0.655,0.759,0.0,-3.544,1.0,0.0352,0.0737,0.0,0.368,0.594,125.109,4.0,Jason Derulo (International),album,10,70,2010,2,26,The Sky's the Limit,40,222826,4,1,Jason Derulo,12311496,79
3019,0.403,0.338,8.0,-12.371,0.0,0.0322,0.727,0.0,0.0849,0.233,126.23,4.0,Mariah Carey,album,11,58,1990,6,12,Love Takes Time,56,229226,11,1,Mariah Carey,10777706,87
3020,0.774,0.747,1.0,-3.908,0.0,0.082,0.0241,6.11e-06,0.342,0.833,119.964,4.0,God Is A Dancer (with Mabel),single,1,50,2019,9,20,God Is A Dancer (with Mabel),55,168125,1,1,Tiësto,7617507,84
3023,0.744,0.376,4.0,-14.996,0.0,0.0366,0.0815,0.0,0.108,0.42,100.78,4.0,Kissing To Be Clever,album,9,59,1982,9,1,Do You Really Want To Hurt Me,64,262173,9,1,Culture Club,1652128,65
3024,0.588,0.471,0.0,-7.287,1.0,0.0577,0.592,0.00146,0.0733,0.209,152.881,4.0,Make Me (Cry),single,1,56,2016,11,15,Make Me (Cry),61,242081,1,1,Noah Cyrus,1520516,75
3025,0.599,0.667,7.0,-4.267,1.0,0.0367,0.0533,0.0,0.134,0.817,80.984,4.0,Grateful,album,23,64,2017,6,22,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",61,288876,5,1,DJ Khaled,11795361,76
3026,0.46,0.796,0.0,-4.501,0.0,0.0333,0.00107,0.0,0.106,0.182,100.011,4.0,The Sound of Madness,album,11,69,2008,6,23,Second Chance,68,222066,3,1,Shinedown,4238579,72
3027,0.816,0.791,4.0,-4.21,1.0,0.0372,0.0353,0.000345,0.17,0.963,128.521,4.0,The Best Of Men At Work: Contraband,compilation,16,60,1996,2,1,Who Can It Be Now?,47,200493,1,1,Men At Work,1384111,70
3028,0.568,0.631,7.0,-5.623,1.0,0.0273,0.033,0.0,0.144,0.23,105.096,4.0,Tattoos,album,11,68,2013,9,10,Marry Me,57,225026,3,1,Jason Derulo,12311496,79
3029,0.551,0.496,5.0,-8.049,1.0,0.0293,0.157,1.43e-06,0.0934,0.2,105.837,3.0,The Colour Of My Love,album,15,67,1993,11,9,Only One Road,40,288333,4,1,Céline Dion,9187012,80
3031,0.821,0.952,5.0,-4.778,1.0,0.0723,0.117,0.000263,0.106,0.36,121.941,4.0,Thriller 25 Super Deluxe Edition,album,30,77,2008,2,8,Wanna Be Startin' Somethin' (2008 with Akon) (with Akon) - Thriller 25th Anniversary Remix,36,254120,13,1,Michael Jackson,33826052,85
3032,0.659,0.911,4.0,-2.28,1.0,0.0786,0.154,0.000304,0.191,0.576,91.999,4.0,SUCKER,album,15,58,2015,2,9,Boom Clap,59,169866,6,1,Charli xcx,4591694,87
3033,0.583,0.545,2.0,-11.698,0.0,0.0351,0.232,0.0,0.133,0.801,153.249,4.0,The Final,compilation,14,58,1986,11,25,Careless Whisper,56,302600,6,1,George Michael,5125991,75
3034,0.431,0.817,7.0,-5.479,1.0,0.0324,0.000211,1.23e-05,0.124,0.664,169.926,4.0,"Thrills, Kills and Sunday Pills",album,12,44,2004,1,1,Better Off Alone,40,233333,7,1,Grinspoon,165296,50
3035,0.546,0.583,6.0,-7.317,0.0,0.0348,0.002,0.173,0.115,0.235,128.017,4.0,Woodstock,album,10,75,2017,6,16,Live in the Moment,59,246786,3,1,Portugal. The Man,1469295,69
3036,0.64,0.683,2.0,-4.309,1.0,0.0434,0.169,0.0,0.109,0.4,146.058,4.0,Inside Out (feat. Griff),single,1,44,2020,10,23,Inside Out (feat. Griff),49,186245,1,1,Zedd,6004218,76
3037,0.583,0.786,2.0,-3.142,0.0,0.0301,0.0208,0.0,0.188,0.573,123.055,4.0,Little Voice,album,12,67,2007,7,3,Love Song,69,258826,1,1,Sara Bareilles,1958763,65
3038,0.439,0.691,7.0,-9.158,1.0,0.0608,0.000666,0.0777,0.423,0.433,103.281,3.0,…And Justice for All (Remastered Deluxe Box Set),album,147,55,1988,8,25,One - Remastered,45,446145,4,1,Metallica,29272118,84
3039,0.383,0.616,5.0,-7.118,1.0,0.0515,0.314,7.21e-06,0.11,0.48,147.625,4.0,"Flashlight (From ""Pitch Perfect 2"" Soundtrack)",single,1,61,2015,4,14,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",66,208666,1,1,Jessie J,11845768,74
3042,0.439,0.709,0.0,-3.545,1.0,0.026,0.00565,0.00152,0.131,0.319,81.331,4.0,One Hot Minute (Deluxe Edition),album,16,59,1995,9,12,My Friends,57,248640,4,1,Red Hot Chili Peppers,21762173,84
3043,0.853,0.571,1.0,-5.845,1.0,0.0543,0.133,0.0,0.0564,0.958,117.991,4.0,Phoenix (Deluxe Edition),album,16,64,2018,11,23,Your Song,59,180160,5,1,Rita Ora,8413422,73
3044,0.208,0.342,6.0,-8.702,1.0,0.0327,0.875,3e-06,0.0908,0.135,186.162,4.0,Still Not Getting Any,album,13,66,2004,10,25,Untitled (How Could This Happen to Me?),56,239813,11,1,Simple Plan,3717888,70
3045,0.545,0.322,1.0,-7.922,0.0,0.111,0.944,0.0,0.197,0.321,139.251,5.0,Divinely Uninspired To A Hellish Extent (Extended Edition),album,15,76,2019,11,22,Bruises,41,220200,2,1,Lewis Capaldi,13062381,81
3046,0.386,0.925,2.0,-4.175,1.0,0.115,0.0276,0.000215,0.0375,0.336,158.15,4.0,Permission to Land,album,11,65,2003,7,7,Love Is Only a Feeling,49,260413,5,1,The Darkness,447968,61
3047,0.612,0.735,8.0,-5.074,0.0,0.0282,0.00202,0.00118,0.328,0.783,126.326,4.0,It's My Life,single,4,50,2003,1,1,It's My Life,56,226053,1,1,No Doubt,2941832,70
3049,0.666,0.796,10.0,-6.967,0.0,0.103,0.0492,0.0,0.0442,0.61,110.108,4.0,Don't Go Yet,single,1,58,2021,7,23,Don't Go Yet,63,164842,1,1,Camila Cabello,34240343,82
3050,0.535,0.648,10.0,-4.479,1.0,0.159,0.0962,0.0,0.118,0.511,162.084,4.0,Power,single,1,31,2020,5,21,Power,36,191333,1,1,Ellie Goulding,12732867,81
3051,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,4.0,BLAME IT ON BABY,album,13,69,2020,4,17,ROCKSTAR (feat. Roddy Ricch),73,181733,7,1,DaBaby,12351716,80
3052,0.622,0.712,5.0,-7.321,1.0,0.066,0.0573,0.0,0.13,0.487,140.025,4.0,Shawn Mendes,album,14,73,2018,5,25,In My Blood,69,211360,1,1,Shawn Mendes,43930725,85
3053,0.447,0.694,7.0,-4.637,0.0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,4.0,B'Day Deluxe Edition,album,23,71,2007,5,29,Irreplaceable,69,227853,2,1,Beyoncé,39210349,87
3054,0.536,0.768,10.0,-5.948,0.0,0.0347,0.00433,0.0,0.114,0.545,77.217,4.0,FOUR (Deluxe),album,16,88,2014,11,17,Steal My Girl,79,228133,1,1,One Direction,37973143,89
3055,0.768,0.829,5.0,-5.109,1.0,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,4.0,Greatest Hits: Huey Lewis And The News,compilation,21,69,2006,1,1,The Power Of Love,72,234333,3,1,Huey Lewis & The News,1659095,64
3056,0.548,0.394,0.0,-6.371,1.0,0.0259,0.852,1.22e-05,0.0854,0.342,86.932,4.0,Classic Carpenters,album,11,28,2016,4,22,(They Long to Be) Close to You,24,223840,1,1,Dami Im,60885,38
3057,0.544,0.846,1.0,-5.52,1.0,0.0389,0.00846,2.77e-06,0.192,0.969,88.187,4.0,Let's Face It,album,12,2,1997,1,1,The Rascal King,0,166133,2,1,The Mighty Mighty Bosstones,369242,54
3058,0.453,0.975,7.0,-3.074,1.0,0.291,0.0518,1.57e-06,0.223,0.155,129.174,4.0,R.O.O.T.S. (Route of Overcoming the Struggle),album,13,54,2009,3,23,Right Round (feat. Ke$ha),57,202680,5,1,Flo Rida,8748389,81
3059,0.794,0.711,8.0,-5.124,0.0,0.0699,0.3,0.0,0.0955,0.955,174.915,4.0,Doo-Wops & Hooligans,album,10,87,2010,5,11,The Lazy Song,71,189109,5,1,Bruno Mars,64119523,96
3060,0.452,0.341,2.0,-9.657,1.0,0.0332,0.739,0.0,0.0798,0.362,139.022,4.0,The Sound Of White,album,13,56,2004,1,1,The Special Two,49,265173,10,1,Missy Higgins,216323,55
3061,0.713,0.408,4.0,-7.104,0.0,0.0308,0.0365,0.000285,0.0963,0.103,103.968,4.0,The Element Of Freedom,album,14,67,2009,12,15,Doesn't Mean Anything,46,272613,3,1,Alicia Keys,12277244,80
3062,0.852,0.694,1.0,-6.765,1.0,0.0653,0.0121,0.0,0.126,0.789,109.906,4.0,The Hits,compilation,11,49,2006,11,21,Let's Get Married (feat. Run) - ReMarqable Remix,54,249040,9,1,Jagged Edge,2172514,62
3063,0.795,0.496,0.0,-5.883,1.0,0.0722,0.108,0.0,0.0645,0.874,94.01,4.0,Happiness Begins,album,14,74,2019,6,7,Only Human,67,183000,3,1,Jonas Brothers,7675941,77
3064,0.593,0.653,5.0,-3.772,1.0,0.0731,0.411,0.0,0.105,0.176,150.036,4.0,Hollywood's Bleeding,album,17,52,2019,9,6,Goodbyes (feat. Young Thug),48,174840,14,1,Post Malone,46042840,90
3065,0.511,0.769,4.0,-7.032,1.0,0.042,0.181,0.0,0.0921,0.818,129.657,4.0,Be My Baby: The Very Best of The Ronettes,compilation,18,64,2011,2,22,Be My Baby,69,160906,2,1,The Ronettes,354066,77
3066,0.488,0.721,4.0,-6.62,1.0,0.036,0.63,2.87e-05,0.333,0.715,181.844,4.0,The Power (15 Year Anniversary Re-Issue),album,20,46,2004,4,3,Shine,30,234733,3,1,Vanessa Amorosi,74642,44
3067,0.551,0.55,10.0,-5.339,1.0,0.0286,0.777,0.0,0.202,0.342,101.19,3.0,Until I Found You (Em Beihold Version),single,1,72,2022,4,22,Until I Found You (with Em Beihold) - Em Beihold Version,77,176440,1,1,Stephen Sanchez,1641950,76
3068,0.469,0.235,10.0,-14.399,1.0,0.0336,0.694,0.153,0.0962,0.52,138.522,4.0,25 Number Ones,album,25,45,2004,1,1,You've Never Been This Far Before,42,181932,8,1,Conway Twitty,941875,62
3069,0.739,0.679,0.0,-5.079,1.0,0.0373,0.000424,0.0187,0.389,0.786,127.487,4.0,Starlight,single,4,56,2001,1,1,Starlight - Radio Edit,60,234400,1,1,The Supermen Lovers,32760,49
3070,0.625,0.766,8.0,-3.939,1.0,0.0448,0.0501,0.0,0.0808,0.295,125.959,4.0,Stranger Love,single,1,34,2021,5,28,Stranger Love,39,225458,1,1,PNAU,245872,73
3071,0.424,0.588,9.0,-5.455,1.0,0.0278,0.0553,4.95e-06,0.298,0.193,144.636,4.0,A Rush of Blood to the Head,album,11,83,2002,8,27,In My Place,72,226680,2,1,Coldplay,55363356,91
3072,0.391,0.427,11.0,-9.271,1.0,0.0438,0.263,8.62e-06,0.174,0.45,93.192,4.0,Throwing Copper,album,17,55,1994,1,1,Lightning Crashes,51,325600,5,1,Live,829066,62
3073,0.789,0.444,10.0,-13.998,0.0,0.042,0.0929,0.000551,0.156,0.968,96.893,4.0,UB40,album,11,45,1988,1,1,Where Did I Go Wrong,47,232733,7,1,UB40,2457776,70
3074,0.448,0.35,5.0,-16.239,1.0,0.0393,0.147,2.27e-06,0.0842,0.234,177.279,4.0,Midnight Madness,album,9,55,1983,1,1,Sister Christian,58,302933,4,1,Night Ranger,746562,51
3076,0.653,0.718,3.0,-5.232,0.0,0.213,0.00413,0.0,0.0537,0.216,82.034,4.0,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",single,1,61,2017,11,18,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",67,202804,1,1,mgk,5430827,79
3077,0.658,0.575,11.0,-10.365,1.0,0.0267,0.243,0.0,0.122,0.504,108.329,4.0,Heart Of Stone,album,12,68,1989,1,1,If I Could Turn Back Time,69,239826,1,1,Cher,3525601,74
3079,0.483,0.914,8.0,-3.735,1.0,0.38,0.0202,0.0,0.124,0.362,172.024,4.0,Been Waiting,album,17,39,2009,8,24,Running Back (feat. Flo Rida),37,224973,1,1,Jessica Mauboy,284300,50
3080,0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.0,0.105,0.651,107.356,4.0,Magnets EP,single,5,54,2019,5,24,Post Malone (feat. RANI),59,174444,5,1,Sam Feldt,786096,69
3081,0.589,0.496,2.0,-7.606,1.0,0.0377,0.818,0.0,0.101,0.44,142.731,4.0,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),single,1,48,2021,3,26,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),54,220839,1,1,Taylor Swift,128251709,100
3082,0.773,0.414,6.0,-7.436,0.0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,4.0,Nothing Was The Same (Deluxe),album,16,73,2013,1,1,"Hold On, We're Going Home",72,227880,8,1,Drake,94296307,96
3083,0.705,0.745,7.0,-7.455,1.0,0.0862,0.467,0.00425,0.122,0.526,142.014,4.0,Bombs Away,album,11,53,2014,7,11,Geronimo,58,218227,1,1,Sheppard,316183,61
3084,0.718,0.691,4.0,-6.44,1.0,0.0387,0.0159,0.0,0.0627,0.552,100.008,4.0,When The World Comes Down,album,12,62,2008,1,1,Gives You Hell,66,213106,4,1,The All-American Rejects,2733611,68
3085,0.749,0.674,10.0,-5.128,0.0,0.0366,0.0209,0.0,0.169,0.711,123.055,4.0,Lifestyle (feat. Adam Levine),single,1,48,2021,1,21,Lifestyle (feat. Adam Levine),53,153865,1,1,Jason Derulo,12311496,79
3086,0.547,0.831,11.0,-11.298,0.0,0.0319,0.0874,8.34e-06,0.222,0.909,168.581,4.0,E.S.P.,album,11,56,1987,9,1,You Win Again,61,241400,2,1,Bee Gees,8419081,79
3087,0.522,0.413,3.0,-5.86,1.0,0.0316,0.722,0.0,0.0854,0.49,175.972,3.0,Unorthodox Jukebox,album,10,89,2012,12,7,If I Knew,67,132640,10,1,Bruno Mars,64119523,96
3088,0.865,0.521,0.0,-6.932,1.0,0.0371,0.548,0.000115,0.0989,0.748,129.059,4.0,Making Mirrors,album,12,73,2011,1,1,Somebody That I Used To Know,78,244884,3,1,Gotye,2218212,72
3089,0.639,0.912,1.0,-2.621,1.0,0.0615,0.00107,0.0,0.097,0.343,143.448,4.0,Matangi,album,15,66,2013,1,1,Bad Girls,71,227520,8,1,M.I.A.,1385448,70
3091,0.247,0.271,9.0,-9.945,0.0,0.0289,0.46,0.0,0.188,0.127,82.988,5.0,Lady Antebellum,album,11,53,2008,1,1,Can't Take My Eyes Off You,38,285160,10,1,Lady A,3703672,69
3092,0.762,0.705,4.0,-5.082,1.0,0.099,0.441,0.0,0.118,0.772,119.439,4.0,Shaddap You Face - Single,single,1,35,2010,3,8,Shaddap You Face,40,193160,1,1,Joe Dolce,3352,27
3093,0.647,0.729,5.0,-6.251,1.0,0.0236,0.0206,0.0489,0.134,0.687,94.01,4.0,Room For Squares,album,13,68,2001,8,16,Your Body Is a Wonderland,70,249626,4,1,John Mayer,6100034,78
3094,0.589,0.613,0.0,-5.034,1.0,0.0327,0.568,0.0,0.0675,0.19,114.853,4.0,Show Me Love,single,1,43,2015,5,18,Show Me Love,48,181867,1,1,Sam Feldt,786096,69
3095,0.623,0.721,0.0,-10.52,0.0,0.0276,0.302,0.000122,0.0838,0.782,101.431,4.0,Freight Train Heart,album,10,45,1987,11,13,Too Much Ain't Enough Love,25,284280,3,1,Jimmy Barnes,387687,54
3096,0.44,0.323,9.0,-5.957,1.0,0.0281,0.692,0.0,0.103,0.158,77.988,4.0,My Everything,album,12,42,2014,8,24,Just A Little Bit Of Your Heart,21,232586,10,1,Ariana Grande,101946942,95
3097,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,4.0,I Don't Care (with Justin Bieber),single,1,66,2019,5,10,I Don't Care (with Justin Bieber),71,219946,1,1,Ed Sheeran & Justin Bieber,10339,0
3098,0.474,0.603,0.0,-5.99,1.0,0.027,0.0546,0.0,0.198,0.255,135.988,4.0,Changed,album,15,45,2012,1,1,Let It Hurt,36,233693,6,1,Rascal Flatts,3604511,69
3099,0.77,0.744,2.0,-8.133,1.0,0.0937,0.169,0.00223,0.0537,0.548,106.15,4.0,[Love Symbol],album,18,42,1992,10,13,Sexy M.F.,40,326093,2,1,Prince,7544819,71
3101,0.815,0.518,7.0,-6.594,0.0,0.0897,0.223,0.0,0.104,0.877,151.891,4.0,"Don't Forget About Me, Demos",single,6,64,2018,10,16,3 Nights,68,177666,1,1,Dominic Fike,1958234,79
3102,0.712,0.323,3.0,-17.612,1.0,0.0444,0.721,8.39e-06,0.112,0.73,81.527,4.0,Everything to Me (Expanded Version),album,20,0,1986,1,1,I Want to Wake Up With You,0,241760,5,1,Boris Gardiner,18301,35
3103,0.501,0.975,2.0,-3.361,1.0,0.0941,0.000422,1.53e-06,0.364,0.348,127.964,4.0,Out Of Ashes,album,12,53,2009,9,30,Crawl Back In,43,182760,2,1,Dead By Sunrise,167948,47
3104,0.611,0.595,10.0,-9.388,1.0,0.0266,0.0447,8.48e-06,0.344,0.275,102.998,3.0,Birds Of Tokyo,album,11,37,2010,7,23,Plans,7,218000,1,1,Birds Of Tokyo,236896,50
3105,0.75,0.659,9.0,-6.131,1.0,0.0928,0.124,0.0,0.46,0.765,120.043,4.0,Takin' It Back (Deluxe),album,20,36,2023,3,10,Mother,41,147481,1,1,Meghan Trainor,15516313,81
3106,0.433,0.959,9.0,-4.04,1.0,0.0431,0.000917,0.0,0.028,0.365,172.984,4.0,"Echoes, Silence, Patience & Grace",album,12,71,2007,9,25,The Pretender,75,269373,1,1,Foo Fighters,12224166,78
3107,0.631,0.932,5.0,-4.142,1.0,0.0354,0.0436,0.137,0.0918,0.971,122.429,4.0,Tattoo You (2009 Re-Mastered),album,11,71,1981,8,24,Start Me Up - Remastered 2009,75,213066,1,1,The Rolling Stones,14743177,80
3108,0.504,0.862,9.0,-4.421,1.0,0.0779,0.0012,0.0013,0.157,0.77,156.469,4.0,Thirsty Merc (with Bonus Tracks),album,15,42,2004,8,16,In the Summertime,43,240080,5,1,Thirsty Merc,92531,47
3109,0.666,0.942,2.0,-9.79,1.0,0.0403,0.00219,0.882,0.0589,0.723,134.809,4.0,90s 100 Hits,compilation,100,57,2014,11,28,Swamp Thing,35,237520,7,1,The Grid,13698,36
3110,0.665,0.902,2.0,-4.138,1.0,0.0518,0.000559,2.83e-06,0.0442,0.754,138.074,4.0,Funhouse,album,13,56,2008,10,24,Bad Influence,40,216293,6,1,P!nk,17411269,81
3111,0.689,0.694,6.0,-5.83,0.0,0.027,0.257,0.0,0.148,0.482,99.039,4.0,Millennium,album,12,78,1999,5,18,I Want It That Way,81,213306,2,1,Backstreet Boys,6052980,77
3112,0.706,0.53,2.0,-12.83,1.0,0.0294,0.167,1.73e-05,0.0301,0.98,111.555,4.0,Addictions Vol. 1,album,13,32,1989,10,13,Addicted To Love - Remix,30,265266,3,1,Robert Palmer,1049776,59
3113,0.433,0.761,0.0,-3.873,1.0,0.0482,0.133,1.16e-06,0.147,0.357,83.797,4.0,Wings of the Wild,album,13,40,2016,7,1,Enough (feat. Gizzle),30,268527,6,1,Delta Goodrem,251555,53
3114,0.63,0.514,10.0,-8.005,1.0,0.0521,0.247,0.0,0.0989,0.477,89.128,4.0,The Essential Paul Young,compilation,18,49,2003,7,1,Wherever I Lay My Hat (That's My Home),38,250053,3,1,Paul Young,985814,60
3115,0.513,0.768,4.0,-4.868,0.0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,4.0,Please Don't Go,single,1,58,2015,11,6,Please Don't Go,64,210580,1,1,Joel Adams,200590,51
3116,0.822,0.969,7.0,-11.471,0.0,0.0582,0.259,0.000153,0.39,0.765,128.007,4.0,Blue (Da Ba Dee),single,5,59,1998,11,11,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,55,283747,2,1,Eiffel 65,396425,63
3117,0.64,0.864,7.0,-6.576,1.0,0.0314,0.00832,0.0,0.123,0.701,102.026,4.0,Third Eye Blind,album,14,72,1997,4,8,Semi-Charmed Life,73,268360,3,1,Third Eye Blind,1641298,66
3118,0.704,0.893,4.0,-8.038,0.0,0.0477,0.121,0.00322,0.19,0.644,114.953,4.0,Rhythm Nation 1814,album,20,48,1989,9,19,Black Cat,36,290600,16,1,Janet Jackson,3988560,66
3119,0.573,0.897,1.0,-3.549,1.0,0.0553,0.00473,0.0,0.278,0.463,126.034,4.0,Famous,album,11,59,2007,1,1,Psycho,62,210653,4,1,Puddle Of Mudd,2134993,65
3120,0.595,0.519,11.0,-6.196,1.0,0.0316,0.649,8.09e-06,0.102,0.61,98.506,4.0,Greatest Hits,compilation,18,60,2015,11,20,Give Me One Reason - 2015 Remaster,38,268240,17,1,Tracy Chapman,1872240,72
3121,0.609,0.735,9.0,-8.568,0.0,0.0269,0.28,0.0,0.136,0.587,96.818,4.0,HEAVEN KNOWS,album,10,36,1992,7,10,Not a Day Goes By,27,259200,2,1,Rick Price,30943,49
3122,0.485,0.911,3.0,-5.749,1.0,0.0355,8.67e-05,0.0,0.092,0.568,89.956,4.0,Dark Horse,album,11,76,2008,10,28,If Today Was Your Last Day,69,249066,10,1,Nickelback,7236720,80
3123,0.805,0.834,2.0,-4.713,1.0,0.0306,0.145,4.46e-06,0.201,0.642,119.966,4.0,Undressed,album,13,43,2014,6,13,Undressed,48,222000,1,1,Kim Cesarion,37305,42
3124,0.633,0.767,8.0,-5.559,1.0,0.035,0.0465,0.0,0.15,0.961,106.021,4.0,Cradlesong,album,14,51,2009,6,22,Give Me the Meltdown,31,192786,3,1,Rob Thomas,943794,62
3125,0.736,0.518,2.0,-9.333,0.0,0.182,0.185,1.51e-05,0.147,0.579,168.121,4.0,Simply Deep,album,14,51,2002,10,22,Dilemma (feat. Kelly Rowland),54,289666,2,1,Nelly,3172081,76
3126,0.882,0.562,5.0,-10.971,1.0,0.0515,0.265,1.68e-05,0.745,0.715,119.165,4.0,4Ever,compilation,40,42,2016,11,22,1999 - Edit,25,218866,1,1,Prince,7544819,71
3127,0.619,0.459,7.0,-5.782,0.0,0.0334,0.56,0.0,0.137,0.498,126.803,4.0,Trampoline (with ZAYN),single,1,55,2019,9,26,Trampoline (with ZAYN),61,184280,1,1,SHAED,183190,59
3128,0.706,0.743,4.0,-5.045,1.0,0.131,0.475,0.00013,0.152,0.83,143.66,4.0,Girl On Fire,album,13,54,2012,11,26,Tears Always Win,41,239146,8,1,Alicia Keys,12277244,80
3129,0.628,0.722,2.0,-5.693,1.0,0.0277,0.197,0.0,0.108,0.58,118.004,4.0,Hand Built By Robots,album,18,52,2007,7,30,Dream Catch Me,55,236253,5,1,Newton Faulkner,215329,48
3130,0.437,0.373,0.0,-14.846,1.0,0.028,0.261,1.2e-06,0.0984,0.355,93.519,4.0,Temple Of Low Men,album,10,56,1988,1,1,Better Be Home Soon,60,187666,10,1,Crowded House,909374,71
3131,0.792,0.428,4.0,-6.931,1.0,0.0671,0.198,0.0,0.15,0.499,112.067,4.0,So Good,album,15,77,2017,3,17,Don't Let Me Be Yours,39,199053,9,1,Zara Larsson,10617595,77
3134,0.578,0.34,0.0,-8.027,1.0,0.0264,0.305,0.0,0.104,0.223,92.702,4.0,Fearless,album,13,64,2008,11,11,White Horse,46,234426,5,1,Taylor Swift,128251709,100
3135,0.585,0.972,9.0,-4.45,0.0,0.0534,0.0143,0.0,0.0707,0.585,110.006,4.0,LIVING THINGS,album,12,77,2012,6,19,BURN IT DOWN,75,230253,3,1,Linkin Park,28024768,93
3136,0.586,0.755,4.0,-7.378,1.0,0.0341,0.0601,7.77e-05,0.1,0.963,119.634,4.0,Tommy's 22 Big Ones,album,22,45,2001,1,1,Sweet Pea,38,132573,9,1,Tommy Roe,83220,42
3137,0.614,0.934,9.0,-3.709,0.0,0.07,0.0697,0.0,0.121,0.436,116.001,4.0,Heaven & Hell,album,16,80,2020,9,18,My Head & My Heart,69,174760,1,1,Ava Max,7244200,82
